chunk_id,text
28739,[hate] This fucken country was founded on immigration you fucktard.
28740,[hate] All the jews in most countries are rich and control everything. It's all down to greed and jealousy. They like to control and run countries because
28741,[not hate] I think they have .
28742,[not hate] A pleasure to be with you guys .
28743,[hate] Women have no place in a free and open society. They should just do their housework and raise children without complaining.
28744,"[hate] @KMGVictoria Immigration is about sharing in the exploitation of the country, not sharing in the building or maintaining it.My country was my home, now its a hotel, and they think I'm going to be a waiter.  #WhiteGenocide"
28745,"[not hate] YouTube - BLACK WOMAN GOES BALLISTIC ON REPORTER YouTube - he wuz a good boy , Black kid kills two white men YouTube - Black Man Charged with Rape of 65 year old Coma Patient YouTube - BLACK Robber Forces Guy to Drink Liquid Soap Video"
28746,[hate] for them niggas who think im pussy gon and show me hoe
28747,[not hate] Maybe they are unionized .
28748,[not hate] Coz I'm a femmy hoe bitch and I live my truth.
28749,[hate] i wish i could kill this bitch she only shit abt islam with no doubt there will be death treat on her think bf u talk shit ugly bitch ﻿
28750,[not hate] Inspiring: a Former #refugee among winners of Fields medal ‘“ the 'Nobel prize for maths' â_x0081_¦@Refugeesâ_x0081_©  https://t.co/zqASmnqaML
28751,[not hate] Please kill your self
28752,[hate] Jews are purposely keeping America down.
28753,"[hate] Feminists are corrupt, racist and violent people."
28754,"[not hate] Their best songs are Rule the World , Grateful Man , and Rahowa ."
28755,[not hate] They are everywhere.
28756,[not hate] Also every other multi they are trying to force upon us .
28757,"[hate] Since Jews think they are the “chosen people”, they ask for special privileges and believe they can be above the rules."
28758,[hate] Trump was right to ditch UN’s plan for handling migrants https://t.co/ccL5dUTC6v
28759,"[hate] Feminism is just a bunch of dumb, sexist ideas. It makes no sense."
28760,[not hate] This fight isnt over yet .
28761,"[not hate] Yeah, hay rides are popular here ."
28762,[not hate] As far as I know there is no russophobia in Belarus .
28763,[not hate] #Spain: Violence as 800 migrants storm Ceuta fence https://t.co/SgaTceuzG5
28764,[not hate] I enjoy Classical music .
28765,[not hate] Records or not .
28766,[not hate] Dont be ignorant
28767,[not hate] As long as my heart is true to the cause .
28768,[not hate] Precisely!
28769,[hate] @realDonaldTrump @EmmanuelMacron I bet it was an honor. The two of you can now destroy the west with non white immigration together.
28770,[hate] Islam is a religion that demonises women.
28771,"[not hate] That type of negroes call your kind of brothas , Uncle Tom ."
28772,[not hate] Continued &amp; Sustained damage 2 the Tories! https://t.co/ueBPtdrLVx
28773,"[hate] Mentally disabled folks deserve to be attacked, used, beaten."
28774,[not hate] Any religion that is forced is against freewill given by God .
28775,"[not hate] But anyway my point is - men don't lose sleep wishing they were Nicer like other men are. Women do. Try not to, I'm not saying be a cunt"
28776,[hate] I hate gays
28777,"[hate] If a woman does not want to be a homemaker, then she is unfeminine and a bitch."
28778,[not hate] You just do n't get it .
28779,"[hate] IF there were no Muslim migrants in Sweden, crime rates would drop by 90% https://t.co/itbYBhjiaC via @barenakedislam"
28780,[not hate] No wonder young people ca n't get jobs .
28781,"[hate] Muslims have nothing to contribute to our society, they are just common criminals."
28782,"[not hate] @megmckenna8 i just totally read that wrong as "" you're almost as pretty"" but you are my whole heart Bitch ily"
28783,"[not hate] EU Court wants to punish Chech, Poland and Hungary, because they dont take refugees. Hungary reports that Soros has made in the EU this political pressure. https://t.co/nBIoLYAO6B"
28784,[not hate] @rfcnews1872 Dear Murty please do not give players new contracts unto the end of the season as they are not worth it you broke your own rules still sign Hardie hes good
28785,"[hate] #BuildThatWall NOW.I am tired of the conversation.So tired of @gop refusing to #BuildThatWall.@GOP, think we won't remember?"
28786,[hate] I dont see them waging war trying to genocide an entire race.
28787,[hate] I see so many BM/WF around my city its not even funny .
28788,[hate] I HOPE THE MUSLIMS KILL EVERY LAST ONE OF YOU FILTHY MOTHERFUCKERS.
28789,"[hate] To be completely honest, it's disgusting how badly they stick together. It's obnoxious. I've yelled at a group of them to ""stop being"
28790,[hate] ICE launches new immigration sweeps in L.A. area; at least 100 detained so farhttps://t.co/v3IIyMkZi2#AgainstAllEnemies #MoreOfThisPlease #TheICEManCometh #StopTheInvasion
28791,[hate] THATS WHY WE WILL CONQER U BASTARDS!!!
28792,"[hate] Gay people are a burden to society, they have a tendency to rape children, they are disgusting people."
28793,[not hate] Serbian government committed to resolving refugee issue https://t.co/DlsRa2XcWV
28794,[not hate] I think the final bills should be online at least a month before they are scheduled for a vote .
28795,[hate] @narendramodi Must deport all illegal migrants. India already reeling under constant threat of Muslim Radicals.Curb population
28796,[hate] Let's build that wall.#BuildThatWall
28797,[not hate] @Kaepernick7 Fuck you pussy
28798,[not hate] Woy's face was a picture at the end of that Uruguay game .
28799,[hate] Islamists / Moslems have mastered the corrupt art of playing the victim and blaming other cultures for the violent beliefs taught in their main books.
28800,[not hate] When you see your ex in public and they start smiling at you all weird n shit https://t.co/zE2IBpWTKm
28801,[not hate] Do not go to school officials because it will mark you out to them .
28802,[hate] All this terrorists is brought by you.
28803,"[not hate] White kids dressing and acting black and all that * * * * , when I was in school we would beat the * * * * out of those kids ."
28804,"[not hate] @Brokenshard_ @LSXYZ9 ram man, why are you such a white knight on social media?"
28805,"[not hate] It 's plainly there , all you need to do is act on it ."
28806,[not hate] @Refugees announces that the vast majority of refugees from #Ethiopia who fled to Kenya due to tensions in Moyale area in March 2018 have returned. #kenya has genoroualy opened its doors and sill provides protection for the remaining ones who could not re
28807,"[not hate] Mega-Rich #Family behind #Opioid #Crisis has second, secret opioid company ::: (We are #destroying ourselves from within) #Drugs@realDonaldTrump @GOP @HouseGOP @SenateGOP.#BuildThatWall"
28808,"[not hate] I wonder how many young Whites pick up pro-WN ideas , but then after watching Romper Stomper or some old Springer episode see that negative image of WNs and decide thay they do n't want anything to do with us ."
28809,"[not hate] @hangfirebbq @AlisonMoyet Lolol.. that's so not RIGHT. Hysterical. Talent.......bites in the end, doesn't it. Thanks for being you though."
28810,[not hate] @VonaaMayy @CallMeKain____ hell yeah buh life a whole bitch😤
28811,[hate] ALL migrants are a burden on our country
28812,[hate] this is why i hate christianity.
28813,[not hate] There is more hope in Austria than normal Greece but I know one guy from it so I can post the news on Monday .
28814,[hate] @landsharrk cuz girls are stupid and pick assholes. Meanwhile they friend zone the good ones
28815,"[hate] I 've always considered teaching as one of the professions I would like to get into , but not in a neighbourhood like that ... never. kids like that disgust me ."
28816,[hate] Women have no place in a modern democracy like the UK.
28817,[not hate] Relief for refugees as permanent houses put up https://t.co/ScrNbHwFSl via @dailynation #Withrefugees #Kakuma @UNHCR_Kenya @Refugees  @drckenya @tyrusmaina @imaana102
28818,"[hate] I don't want a Muslim in my city hall, I'll do anything to prevent it."
28819,[not hate] How about we watch a short film about working together and chat some more later ?
28820,"[hate] Islam is an ideology and religion that promotes murder, rape and violence towards women and homosexuals."
28821,"[not hate] These incidents are the indicators, its high time that Europe need to wake up!#StopImmigration #Westminster"
28822,[hate] There are really few Jews and millions of those bastards on the body of our country .
28823,[not hate] Is it a good idea for them to release all these videos ?
28824,[hate] WEAR MASK's AND BURN DOWN ALL MOSQUES AND PROTEST AGAINST MULTICULTURALISM!!!﻿
28825,[not hate] @chipisacunt OMG BITCH WE HAVE TO GO I'M GONNA SCREAM
28826,[not hate] Sky School: Scaling up secondary education for refugees https://t.co/sJS1LDWQ6J https://t.co/JEn338eX1o
28827,"[hate] I can honestly say that I have minority friends , and would n't hesitate to deal with the harsh reality that they must be deported ."
28828,[not hate] Report : Nuclear weapon drivers sometimes got drunk - Yahoo !
28829,[hate] @elizabethforma @realDonaldTrump Senator Should #Trump do the same thing as Obama an give them to Child Trafficers with no DNA test and no immigration status check just give them to criminals is that your stance?https://t.co/mZSh2EKaF1
28830,[not hate] @XeonMaeda I think I have been for ages tbqh.Since back in the day when I was raid-trolling pro-migrant simps by rubbing their nose in what welcoming rapefugees actually meant.
28831,[hate] FRANCE INVADED BY RABID MUSLIM BABOONS !! Civil War Against Muslim Immigrants? https://t.co/CX8Hs8jKWD via @YouTube
28832,"[hate] asians are never discriminated against at all, and if they are, its because the people doing the discrimination are insane, because, asians are great"
