chunk_id,text
35752,"[hate] ""also gays , feminists anf athiests will surprisingly be persecuted , as it is against islam to kill civillians unless as an act of defense , or if they are criminals ."""
35753,"[hate] ""also gays , feminists anf athiests will notably be persecuted , as it is against islam to kill civillians unless as an act of defense , or if they are criminals ."""
35754,"[hate] ""also gays , feminists anf athiests will noticeably be persecuted , as it is against islam to kill civillians unless as an act of defense , or if they are criminals ."""
35755,"[hate] ""also gays , feminists anf athiests will highly be persecuted , as it is against islam to kill civillians unless as an act of defense , or if they are criminals ."""
35756,"[hate] ""also gays , feminists anf athiests will very be persecuted , as it is against islam to kill civillians unless as an act of defense , or if they are criminals ."""
35757,[hate] it is n slightly enough that we support mesico now we have to support africa .
35758,[hate] it is n relatively enough that we support mesico now we have to support africa .
35759,[hate] it is n enough enough that we support mesico now we have to support africa .
35760,[hate] it is n hardly enough that we support mesico now we have to support africa .
35761,[hate] it is n a little enough that we support mesico now we have to support africa .
35762,[hate] it is n notably enough that we support mesico now we have to support africa .
35763,[hate] it is n terribly enough that we support mesico now we have to support africa .
35764,[hate] it is n t enough that we support mesico hardly we have to support africa .
35765,[hate] it is n t enough that we support mesico eminently we have to support africa .
35766,[hate] it is n t enough that we support mesico incredibly we have to support africa .
35767,[hate] it is n t enough that we support mesico reasonably we have to support africa .
35768,[hate] it is n t enough that we support mesico nearly we have to support africa .
35769,[hate] it is n t enough that we support mesico highly we have to support africa .
35770,[hate] it is n t enough that we support mesico enormously we have to support africa .
35771,[hate] it is n t enough that we support mesico actually we have to support africa .
35772,[hate] would anybody agree if i moved to their house and told them : you have to do things my way nearly .
35773,[hate] would anybody agree if i moved to their house and told them : you have to do things my way intensely .
35774,[hate] would anybody agree if i moved to their house and told them : you have to do things my way eminently .
35775,[hate] would anybody agree if i moved to their house and told them : you have to do things my way little .
35776,[hate] would anybody agree if i moved to their house and told them : you have to do things my way notably .
35777,[hate] would anybody agree if i moved to their house and told them : you have to do things my way slightly .
35778,[hate] would anybody agree if i moved to their house and told them : you have to do things my way hardly .
35779,[hate] would anybody agree if i moved to their house and told them : you have to do things my way completely .
35780,[hate] emmanuelmacron hello ? ? stop groping my nation.schneider : current migrant crisis  represents a plan orchestrated and prepared for a long time by international powers to badly alter christian and national identity of european peoples .  http
